GEOID,population,population_density,area,natural_green_field,natural_beach,natural_water,natural_other,landuse_transportation,landuse_commercial,landuse_construction,landuse_agriculture,landuse_greenfield,landuse_residential,landuse_brownfield,landuse_education,landuse_office,landuse_public_area,landuse_other,landuse_industrial,building_restaurant,building_residential,building_school,building_transportation hub,building_other,building_health,building_industrial,building_parking,building_fuel,building_transit,building_bank,building_religious,building_commercial,building_tourism,building_shop,building_agriculture,building_sport,building_office,building_leisure,point_school,point_restaurant,point_parking,point_religious,point_residential,point_tourism,point_traffic_signal,point_bank,point_transit,point_transportation_hub,point_sport,point_shop,point_fuel,point_leisure,point_commercial,point_industrial,point_office,point_healthcare,main_road_line,residential_line,other_road_line
81,203764,3.549095271791524,5.741294172053695,0.14959560017438653,0.0,0.05314222381247619,0.0,0.0,0.0064130533062729195,0.05793127200465382,0.005205269324716823,0.006810488073676439,0.3911172822934663,0.0,0.0,0.0,0.0036076717972395914,0.0,0.0,0.00010354064300113732,0.07258963469914217,0.05476525759243362,0.0006074770701613903,3.7426125643473345,0.0004774397664500463,0.0,0.04594403384453062,8.973056531979389e-05,0.004405379503912478,0.0,0.0026825322674630184,0.00013032787750793937,8.757101344682478e-05,0.004079656424895004,0.0,0.004454521179745376,0.00032601023993645954,0.04816669626813682,0.027868281123586313,0.0818630758005348,0.060961864957845065,0.0017417675702241446,0.0017417675702241446,0.003483535140448289,0.13063256776681084,0.03309358383425875,0.17766029216286275,0.0,0.02961004869381046,0.17243498945219032,0.0,0.14630847589882814,0.01915944327246559,0.0,0.010450605421344869,0.041802421685379475,0.00786149184960697,0.002612519674222347,0.029588118585893813
82,42862,0.6339948000199149,6.760623273038458,0.04630986650986943,0.0,0.0003825393187082319,0.0,0.0,0.0661088620137291,0.011527606579210096,0.01542835378403334,0.022425564683613616,0.41353523331190967,0.0,0.01147126069500327,0.0,0.007749681782947837,0.0,0.0,0.0009397393144126562,0.07201040909537477,0.04358451600197305,0.0011908382204204706,3.10636785386031,0.03568622623465619,3.911118485072905e-05,0.00950696631306394,0.00043165523019320307,0.0,0.0,0.0025437060464247353,0.00305391548355852,0.009260618806238682,0.04148636455630696,0.0,0.0069195743086873165,0.01313335847706001,0.024972713025558032,0.03697883906606762,0.7839513882006335,0.10797821007291745,0.010354074938498933,0.07395767813213525,0.08874921375856229,0.19672742383147973,0.10945736363556015,0.2144772665831922,0.0014791535626427048,0.06952021744420712,1.036886647412536,0.0029583071252854095,0.19524827026883704,0.03402053194078221,0.0014791535626427048,0.08135344594534877,0.06508275675627902,0.006507649994776045,0.006186532957273611,0.03372753265439945
83,262577,3.3992196668093237,7.724625818209265,0.0,0.0,0.029597829233227804,0.0,0.035534444818300606,0.017347554066652424,0.007201005885646223,0.00042429810656347087,0.04692781122644147,0.495533040742702,0.0,0.0,0.0,0.0004800982186664006,0.004561825054273997,0.0,0.0005729787464772435,0.07457972007512258,0.06159985936791617,0.001031099248925556,3.60669116566931,0.01826938737123511,0.0,0.027557889163109327,0.0004317994233511293,0.002352852391043576,0.0,0.001760832199290626,0.0005517458322300341,0.0008404006384226756,0.006419440417258159,0.0,0.011976562631769076,0.0012967907359118206,0.08428925317935783,0.08544103177712273,0.23431555684332142,0.32752395514563715,0.002589122175064325,0.0,0.01553473305038595,0.4323834032357423,0.06343349328907597,0.270563267294222,0.0,0.09450295938984787,0.5191189961003971,0.006472805437660813,0.2459666066311109,0.02589122175064325,0.002589122175064325,0.07120085981426894,0.10097576482750868,0.008833152905713869,0.002644146150990728,0.035363802993342464
84,113460,1.7672211839767433,6.420248977815169,0.008396884512027546,0.0,0.0062052455775684036,0.0,0.0,0.01330807747785771,0.014875933047878227,0.011958813122213132,0.02737012002445055,0.5546928146669071,0.0,0.0,0.0,0.0037802411979937028,0.0,0.20200850073189217,0.000156506365462677,0.23360730528254584,0.03994685484716701,0.0,3.191744887128234,0.04226426959732683,0.02450622689025417,0.013691342887702539,0.0007499552048405682,0.0,1.3935429327438853e-05,0.0014285805102330048,0.005379101110422578,1.3764349863230101e-05,0.004370150140864955,0.0,0.002540379164091943,0.0001472993705879558,0.020330288584116715,0.010903003955435567,0.07787859968168262,0.020248435917237483,0.0031151439872673047,0.004672715980900957,0.0031151439872673047,0.08255131566258357,0.0327090118663067,0.17912077926787,0.0,0.009345431961801914,0.11993304350979124,0.0,0.18535106724240463,0.012460575949069219,0.021806007910871134,0.02647872389177209,0.029593867879039396,0.0051830456697690205,0.008161558141504209,0.030589259509384466
85,160302,2.4394737112125973,6.57117144830055,0.00013306995768953736,0.0,0.0017261885929011032,0.0,0.01497710261879494,0.023581625851877206,0.05806064433821094,0.0006458018848303374,0.023401436532813673,0.6255966788036529,0.0,0.0,0.0,0.010308539990704961,0.0030906354090081646,0.07881460740937703,0.0006549511784844558,0.06106447015178968,0.03855459735779446,0.0005806975640546829,3.1691876005453055,0.0001285048004366164,0.021788034305859644,0.012828058542528668,0.0007142209719750157,0.0,0.0,0.005771298247919618,0.0053350548368314875,0.00015052921712582992,0.0032592527084378342,0.0,0.003486347105767356,0.0018763848671739546,0.032813566250433995,0.04261036288627261,0.15065806877646387,0.04869755758431155,0.010652590721568152,0.003043597349019472,0.009130792047058417,0.1521798674509736,0.039566765537253135,0.15522346479999308,0.006087194698038944,0.01521798674509736,0.2663147680392038,0.003043597349019472,0.08978612179607443,0.01521798674509736,0.01521798674509736,0.07761173239999654,0.056306550956860234,0.006356340601364968,0.007934780012484372,0.034189889693321734
86,109762,1.6882651717816115,6.501466821362495,0.04489160396343635,0.0028675805563218777,0.03160224081396487,0.008401951023462398,0.0,0.045870385885491326,0.02435462170989562,0.002011668368253214,0.03830500460737539,0.40490367814192324,0.0,0.0,0.0,0.0006780937751220044,0.0021827512054387282,0.0,0.0005694234099448556,0.10604151106755852,0.0648325212557181,0.0005295803503599547,3.0371430689407317,0.004982577844655779,0.0,0.02371143914873514,0.00011230569352740479,0.0,0.0,0.0018094211940856866,0.005368187103103219,0.010446113229800474,0.020697815271225058,0.0,0.008924796707005488,0.00010203232422690009,0.17519207283408023,0.016919258841491345,0.09690120972854133,0.02460983104216923,0.0030762288802711536,0.00461434332040673,0.019995487721762496,0.12458726965098171,0.030762288802711535,0.20149299165776055,0.0,0.007690572200677884,0.11997292633057498,0.03383851768298269,0.03845286100338942,0.016919258841491345,0.0,0.0030762288802711536,0.029224174362575957,0.005903508991318645,0.0027169086676760977,0.029890556539626467
87,117923,1.833305650444575,6.432260761941347,0.009646650183224853,0.0,0.11473536855997636,0.0,0.0,0.03067354970663758,0.12105245052869758,0.0030859240162415045,0.020177410971957417,0.2651962148213919,0.0,0.014024147212612624,0.0,0.02410170793148804,0.0002945964586201002,0.01932208716092236,0.00018078220802074868,0.14344983190685676,0.04619873110923625,0.0012612653145287,3.0620305075970666,0.00538957562220868,0.004047048151821761,0.020897973672503744,0.0003646243440914186,0.0,0.0,0.001514322797138126,0.00133878876403481,0.008570052904268122,0.002583371036909175,0.0,0.01578294029441861,0.0008504854244988817,0.22397395454234342,0.017101296740152733,0.05285855356047209,0.031093266800277696,0.0,0.006218653360055539,0.031093266800277696,0.07773316700069424,0.02176528676019439,0.15702099734140237,0.0,0.00932798004008331,0.09794379042087474,0.0031093266800277697,0.06063187026054151,0.013991970060124963,0.0,0.029538603460263813,0.049749226880444315,0.004400192149747429,0.002587304255339057,0.03426162238447905
88,75471,1.158441571921478,6.514873242576934,0.000941523712351679,0.0,0.003179800307587009,0.0,0.0,0.0,0.02375427067544884,0.0,0.4993886331570128,0.10568279437482633,0.0,0.0,0.0,0.0008464850912626468,0.01461963989391336,0.052444851066133794,0.0,0.012296759345916342,2.621390175089331e-05,0.000492731501047278,3.055840867022595,0.0,0.00017454561781969597,0.005230318227333371,0.0,0.0,0.0,0.00017482886680107783,0.0023600198859808387,0.0,0.0009301450762180096,0.0,0.0006299570955899731,0.0,0.09188922096706113,0.003069898562153627,0.007674746405384068,0.006139797124307254,0.0,0.0,0.03223393490261309,0.056793123399842105,0.0,0.06907271764845661,0.0,0.0,0.024559188497229018,0.0,0.041443630589073965,0.0015349492810768136,0.007674746405384068,0.009209695686460882,0.0,0.0064846511803830515,0.0036684112547858637,0.015626584263416017
89,39,0.0006004542091709086,6.495083122799684,0.00923745655856817,0.0,0.0007501102464213032,0.0,0.0,0.0,0.0,0.04549785121802462,0.014276570169265111,0.011393519486078746,0.0,0.0,0.0,0.0,0.0,0.09719511268724795,0.000791406090500268,0.004272811817388083,0.0,0.0016465456951794133,3.257728352322133,0.0,0.020570890866934324,0.007417739458675982,0.0,0.0009114897903141219,0.0,0.0,0.0,0.0,0.0005913891234204052,0.0,0.0,0.0005914165090697333,0.007452719516101571,0.0,0.012317009418890457,0.006158504709445229,0.0,0.0015396261773613072,0.0015396261773613072,0.03233214972458745,0.0,0.1508833653814081,0.0,0.0,0.01077738324152915,0.0,0.004618878532083921,0.0015396261773613072,0.004618878532083921,0.004618878532083921,0.0,0.006552420545934442,0.001732224515256251,0.03255677767000042
90,68,0.00095454329158624,7.123825666094098,0.0,0.0,0.00586672783059383,0.004871624094311394,0.0,0.0,0.007953359344504668,0.0,0.01844036692127727,0.0,0.0,0.0,0.0,0.0,0.001743705207822211,0.16685785305323028,9.503555793010479e-05,0.0,0.0,0.0002180126252134847,3.212713008963457,0.0,0.06448349448016388,0.006530854303113276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01675735271308189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03509350336714136,0.0,0.10106928969736712,0.0,0.0,0.0028074802693713085,0.0,0.0,0.0,0.008422440808113926,0.023863582289656123,0.0,0.0028720775459423497,0.0028651988720474124,0.020101406466033925
91,85775,1.1774153619112213,7.285024705365408,0.09212423990559375,0.007708488010455554,0.015122884413308996,0.0,0.0,0.052853313216109636,0.06573577652961717,0.007182044540773643,0.013820289978804403,0.38558834745919146,0.0,0.0,0.0,0.0,0.0,0.00035401246143496506,0.001176209538901556,0.14836898903320875,0.0585526911920913,0.0011064224802096764,3.093947293173999,0.00022827751628233398,0.003109754983691494,0.01944507271421729,0.0006302270883386312,0.0,0.00021837806259518373,0.00046909830129406895,0.0035049852889985126,0.0009012641046292003,0.012799081960472922,0.0,0.011550056339868612,0.0002803647029870854,0.20397355157592045,0.05902519447645863,0.2882625776757282,0.03843501035676376,0.013726789413129915,0.00823607364787795,0.05627983659383265,0.08647877330271847,0.049416441887267695,0.1317771783660472,0.0013726789413129915,0.042553047180702734,0.41592171921783644,0.06039787341777163,0.2251193463753306,0.01921750517838188,0.0,0.053534478711206666,0.053534478711206666,0.006297140798422579,0.004518475265940543,0.02940423680943522
92,54176,0.816773740474281,6.6329262701983165,0.018087691003494673,7.391375505700845e-05,0.003023578799522814,6.786815708335165e-05,0.0,0.1249855100113083,0.028904321885510384,0.03593125561497667,0.1962618175020375,0.2549529633105152,0.0038536884134955113,0.00041141451526959563,0.0,0.003595741658254845,0.026845186967608695,0.01889446978094978,0.0009373574284933627,0.08231384483118,0.04637296346325647,0.0014910667104230612,3.08501355695929,0.00017254956589889142,0.009832005826308225,0.01758616122136342,0.0006353588889737515,0.0,0.0,0.0015786072860403597,0.008672833487533449,0.0014172242228508854,0.005309632072719141,0.00013269982693439448,0.009627561728802823,0.03457532925430491,0.14192122021493006,0.0346754947410449,0.18091562473588646,0.11759515607832619,0.006030520824529548,0.0045228906183971615,0.13267145813965006,0.14624012999484154,0.02562971350425058,0.18091562473588646,0.0,0.02562971350425058,0.16734695288069495,0.0075381510306619355,0.14473249978870917,0.015076302061323871,0.012061041649059096,0.06633572906982503,0.02110682288585342,0.0063852972719125505,0.005797677726342488,0.032126701822505245
93,364,0.005495266745444581,6.62388227653818,0.011430208138043458,0.0,0.09748232441886114,0.0,0.0,0.005978859447530814,0.005186017727100261,0.026866332438049676,0.1933880020058763,0.017434233317836133,0.0,0.0,0.0,0.0,0.007366756135802729,0.2177911750316325,0.00016377752381097164,0.010076626901382446,0.0,0.0005465543001292664,2.9194311792387047,0.0,0.0011322604893046462,0.009352969882471024,0.0,0.0,0.0,0.0,0.0025437604580071096,9.206685898616282e-05,0.0,0.0,0.18393173072787233,0.0009325560830897007,0.030494080977305417,0.0,0.0,0.012077509330647409,0.0,0.0,0.0015096886663309261,0.004529065998992779,0.0015096886663309261,0.057368169320575195,0.0,0.0,0.0,0.0,0.004529065998992779,0.0,0.004529065998992779,0.0,0.0,0.0035113917088214486,0.00043988964537795464,0.015154790668590844
94,145808,2.0359766868991382,7.161575126976063,0.010187438973557096,3.912308496878549e-06,0.0021838574224807023,0.0,0.0,0.038283814830030904,0.057575806873159885,6.25082681027959e-05,0.0742456246655185,0.4021275162265882,0.0,0.0,0.0,0.0020596385785266362,0.11513841893834198,0.03129952882957806,0.0008240841258287314,0.09915270948378589,0.1189329595799027,0.0011722668224197186,3.0971606786136303,0.005778963767735929,0.00021790079787764366,0.02322782847308898,0.0005944740492452927,0.0006065154934130074,0.0,0.0011888743201389632,0.006418891390724199,0.0002621106531324577,0.004986021292035611,0.0,0.017039208727810697,0.008327467839845228,0.058748464987728496,0.030719499006763025,0.11868897343522078,0.04468290764620077,0.002792681727887548,0.002792681727887548,0.011170726911550192,0.1382377455304336,0.043286566782256994,0.17314626712902798,0.0,0.026530476414931704,0.19967674354395967,0.0041890225918313215,0.05445729369380718,0.02094511295915661,0.009774386047606418,0.016756090367325286,0.027926817278875478,0.005962791292627855,0.0040579800176222276,0.03488412327134132
95,101769,1.4502370817098835,7.017404346054271,0.023030122235987893,0.0,0.04597741841572537,0.0,0.0,0.014998085823820778,0.06863162270053377,0.047191144284056824,0.0942254951972266,0.1921626359950768,0.0058008233902578765,0.0,0.0,0.0002666736348628867,0.003633325909972536,0.17963821100957722,0.00032875835029939763,0.08538344380383939,0.0492059932055398,0.0009786156220179894,2.9125558147207316,0.0,0.013443383421759048,0.007828834182098132,0.0002317917476033301,0.0,0.0,0.0008387942605391156,0.01174839694471003,0.0,0.0012870262107508668,0.0,0.005633073574802562,0.0020414479364662436,0.038764451637790825,0.007125141652712903,0.01852536829705355,0.04417587824682,0.0,0.002850056661085161,0.008550169983255484,0.0513010198995329,0.011400226644340644,0.13395266307100256,0.0,0.007125141652712903,0.06412627487441612,0.0014250283305425806,0.02707553828030903,0.007125141652712903,0.004275084991627742,0.007125141652712903,0.002850056661085161,0.004855379103834923,0.0020731154218276383,0.023144346444673697
96,147086,1.8795657107254542,7.825531140554238,0.027101048317675867,0.0,0.014738608338508074,0.0,0.0,0.007519467628804608,0.049554965992026766,0.00016578048603037705,0.19105186168722296,0.20861848032462693,0.0,0.0,0.0,0.004139433550554569,0.20883624307737372,0.0,0.0009013975798383779,0.030874167669295866,0.01921815458045375,0.0006401330143643821,3.0979498957369827,0.013188995512051348,7.362923639935595e-05,0.00731149021198835,0.0001537171252652843,0.0,0.0,0.00036302081894741794,0.002785894527426056,0.00022605069167465325,0.006759647959373594,0.0,0.011042658632674701,0.0,0.0581273450063859,0.01022294826550699,0.09200653438956291,0.01022294826550699,0.0025557370663767476,0.0012778685331883738,0.0063893426659418695,0.07667211199130243,0.008945079732318617,0.10989669385420014,0.0,0.005111474132753495,0.09072866585637454,0.0,0.03450245039608609,0.008945079732318617,0.0,0.008945079732318617,0.012778685331883739,0.004524504538761216,0.0029498409350263767,0.023505088507383746
97,32817,0.42607077676288047,7.702241456062948,0.022955334495135125,0.00018895665206216492,0.2043827236991384,0.0,0.0,0.0447152747954297,0.036247192728305,0.017750694094701508,0.13345174406494997,0.0558938745022883,0.0,0.0,0.0,0.06380366998889792,0.0010664356848299513,0.0,0.0011927766499184736,0.01342956675636889,0.01001776992327751,0.0014967534783285454,3.0373679333987837,0.0,0.0,0.023263134720573522,0.00024279584753327614,0.0,0.0,0.0001270073134048907,0.0014349923868595266,0.01207185177323561,0.026073724911086827,0.0,0.03217590677391548,0.00450870634710713,0.24989742606858958,0.023369820464185818,0.38040874422258025,0.046739640928371635,0.0025966467182428686,0.016878203668578645,0.11814742568005052,0.0947776052158647,0.044142994210128766,0.13372730598950774,0.0,0.0869876650611361,0.3518456303219087,0.0012983233591214343,0.18046694691787937,0.006491616795607172,0.0,0.0454413175692502,0.022071497105064383,0.008204972140875082,0.0005250594435553288,0.039303799391477684
