origin,destination,label,neuroGravity_prediction
8,20,0.0,0.0
8,21,0.0,0.0
8,22,0.0,0.8825035691261292
8,23,0.0,0.0
8,24,0.0,0.0
8,25,0.0,0.0
8,26,0.0,0.0
8,27,0.0,0.0
8,28,0.0,38.96292495727539
8,29,0.0,21.601041793823242
8,30,0.0,0.0
8,31,0.0,39.119049072265625
8,32,0.0,66.2757339477539
8,33,0.0,123.45237731933594
8,34,0.0,93.68656921386719
8,35,0.0,0.0
8,36,0.0,27.936508178710938
8,37,0.0,66.76366424560547
8,38,0.0,46.32541275024414
8,39,0.0,29.45584487915039
8,40,0.0,10.567405700683594
8,41,0.0,73.61380004882812
8,42,0.0,32.14375305175781
8,43,0.0,0.0
8,44,0.0,6.474956512451172
8,45,0.0,54.58019256591797
8,46,0.0,51.967491149902344
8,47,0.0,24.471431732177734
8,48,0.0,45.86954116821289
8,49,0.0,61.06782150268555
8,50,0.0,5.157567024230957
8,51,0.0,44.63963317871094
8,52,0.0,124.9773178100586
8,53,0.0,34.494964599609375
8,54,0.0,0.0
8,55,0.0,54.96501922607422
8,56,0.0,84.26310729980469
8,57,0.0,124.3104019165039
8,58,0.0,0.0
8,59,0.0,10.803997993469238
8,60,0.0,40.938621520996094
8,61,0.0,0.0
8,62,0.0,75.371826171875
8,63,0.0,30.26935577392578
8,64,0.0,35.97604751586914
8,65,0.0,26.227134704589844
8,66,0.0,9.06816577911377
8,67,0.0,13.357551574707031
8,68,0.0,326.20013427734375
8,69,0.0,0.0
8,70,0.0,66.59017944335938
8,71,0.0,48.80206298828125
8,72,0.0,0.0
8,73,0.0,131.64801025390625
